Date;Time;Time Zone;Name;Transaction ID;Reference Txn ID;Type;Status;Currency;Gross;Fee;Net;Invoice ID
19/06/2026;10:44:50;GMT;José García;GBKM117TX25P4TRH5;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503045
19/06/2026;11:05:08;GMT;Nuño Ibáñez;7C8V0NGARVUMF9K8M;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502804
19/06/2026;11:22:58;GMT;Søren Kjær;0AR85QR63YUHZLBCY;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502681
19/06/2026;11:36:07;GMT;Agnès Rousseau;EEZCZSSNE5CL4K8FG;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503839
19/06/2026;11:37:54;GMT;François Dubois;A483VR2YZ15U33QJQ;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502794
19/06/2026;12:11:36;GMT;Agnès Rousseau;YJT97G9G9TU6P6EX1;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502360
19/06/2026;12:13:58;GMT;Renée Böhm;J2UXZXGHR79TBV29A;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503612
19/06/2026;12:17:25;GMT;Émilie Laurent;W8W76MWZ896Y3E198;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502664
19/06/2026;12:25:30;GMT;Agnès Rousseau;7KYJVEBT3KDMQ6MSQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503287
19/06/2026;12:26:09;GMT;François Dubois;V146H1RDQXXRU4TLH;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503781
19/06/2026;12:26:47;GMT;Nuño Ibáñez;VFWU5LNGWHK69A1YR;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502301
19/06/2026;12:28:19;GMT;María Álvarez;LNJJ3VYL0G6FQSGF5;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503350
19/06/2026;12:29:27;GMT;José García;G7RBMSUHKD05DMX57;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502306
19/06/2026;12:42:28;GMT;Agnès Rousseau;EEFNN8FFSKM5Z217Z;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503173
19/06/2026;12:43:00;GMT;Renée Böhm;J9E6DXGQ1NVDKQWC1;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502340
19/06/2026;12:43:45;GMT;Émilie Laurent;KKGJ01MHZ9B0CAFKE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503570
19/06/2026;12:58:52;GMT;Søren Kjær;8CV86R5G94RGQNWDW;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502493
19/06/2026;13:29:07;GMT;Søren Kjær;8N8P896X8VY1GCU7P;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502478
19/06/2026;13:31:29;GMT;Céline Marchand;D1UUWC9KUUZTXPAJQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502189
19/06/2026;13:38:50;GMT;Søren Kjær;EQ2BU8G3YZ7MQ4CSN;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502337
19/06/2026;13:42:13;GMT;François Dubois;5X5QY0ZABHW48DMYU;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503586
19/06/2026;13:49:31;GMT;Agnès Rousseau;GKAZTB192HL4R43T9;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503775
19/06/2026;13:56:19;GMT;José García;XE763HVQZEYLU71P8;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503030
19/06/2026;13:58:43;GMT;Nuño Ibáñez;HXQHBUNRPHETZCBKA;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503379
19/06/2026;14:34:45;GMT;Émilie Laurent;9EEQ3T1EWEGAQCPSG;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-502286
19/06/2026;14:35:33;GMT;François Dubois;NRDDEZ8470U56RHQF;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502846
19/06/2026;14:37:16;GMT;Jürgen Müller;D515EU6UA67NFV476;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502419
19/06/2026;14:43:57;GMT;José García;761058PTZ91VSVVAM;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503083
19/06/2026;14:59:57;GMT;Nuño Ibáñez;9SX9B6C5Y7WRR6TS9;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503325
19/06/2026;15:27:16;GMT;Céline Marchand;YKWLBEXTM4PDHFTWC;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503250
19/06/2026;15:40:11;GMT;José García;U3RJW3QBNYV5QW1RJ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502958
19/06/2026;15:41:17;GMT;Renée Böhm;7VNS17YKP1Q7HMDRZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502968
19/06/2026;15:41:48;GMT;José García;9A6WPMDU16ENJYQQU;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503034
19/06/2026;16:20:26;GMT;Émilie Laurent;GATMB6NJKMKK3GT67;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503117
19/06/2026;16:21:14;GMT;María Álvarez;7RK8U87SAZQ09W5B6;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503750
19/06/2026;16:32:10;GMT;Jürgen Müller;PQWUN15E63BGPEFS1;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503619
19/06/2026;16:34:05;GMT;Jürgen Müller;9BSGUU7039FHMDA0U;DVN8HDJQGPG45V0CG;Refund;Refunded;GBP;-8,99;0,00;-8,99;ORD-502988
19/06/2026;16:42:28;GMT;María Álvarez;00MHBKULMJ867RELP;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503060
19/06/2026;16:51:20;GMT;Søren Kjær;KN64YAFYRT0T31TB3;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502259
19/06/2026;16:52:55;GMT;François Dubois;LB94UD1NU9YZW378G;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502253
19/06/2026;16:53:22;GMT;Jürgen Müller;75FFAFXAL95DU2L1U;ZPR1970055PANKD08;Refund;Refunded;EUR;-9,99;0,00;-9,99;ORD-502831
19/06/2026;17:18:26;GMT;Nuño Ibáñez;UY500S3BGCABG1QWG;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502392
19/06/2026;17:19:05;GMT;Agnès Rousseau;2SFYBWRBVFCEM794X;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503497
19/06/2026;17:20:05;GMT;Émilie Laurent;X93CT97LC77N0Q152;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503331
19/06/2026;17:25:36;GMT;Renée Böhm;7LJ1KA9A1UGC93HRS;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502706
19/06/2026;17:29:11;GMT;François Dubois;NCBTH3YJ3XH0DG8XH;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502589
19/06/2026;17:29:17;GMT;Søren Kjær;FD521FTGGDS8PCQJX;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503879
19/06/2026;17:36:48;GMT;María Álvarez;GQT1HA0Z0W0C20PJS;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503082
19/06/2026;18:12:01;GMT;Agnès Rousseau;Y8TQ9KSY19U44W6SC;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503671
19/06/2026;18:28:18;GMT;Søren Kjær;R38P4VFKSNLAW32VZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502470
19/06/2026;18:30:39;GMT;José García;VEN16LWL6T56VSYNQ;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503241
19/06/2026;18:37:16;GMT;Renée Böhm;FWPYC3UJ6Y7FJ1AR6;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502527
19/06/2026;18:37:29;GMT;Renée Böhm;ASB9QEKL8V34YYPNQ;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503724
19/06/2026;18:38:01;GMT;Céline Marchand;WQWRQFRH1H24PC3WA;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503221
19/06/2026;18:49:59;GMT;Émilie Laurent;JSH3SMFW69K0PGY0M;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503125
19/06/2026;19:11:54;GMT;José García;KFSCJHW836VA86UNJ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502341
19/06/2026;19:33:03;GMT;Renée Böhm;8C3F8WC4CQS9M4WQL;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503019
19/06/2026;19:44:59;GMT;José García;1645JDFQ0CHCH80G1;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502131
19/06/2026;19:48:55;GMT;Søren Kjær;62RLQ9AFYY2Y5CZTF;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502714
19/06/2026;20:22:39;GMT;Céline Marchand;4CCT4MPC0Y5DMMAZP;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503778
19/06/2026;20:36:38;GMT;José García;YVB4BFNAJD1N5Q7PX;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502993
20/06/2026;07:30:31;GMT;Céline Marchand;XYSRRT7SP226P5ZK0;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502982
20/06/2026;07:49:39;GMT;Renée Böhm;VX8KGYQ0RFTB56W3Y;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502290
20/06/2026;07:53:57;GMT;Céline Marchand;8GRMVWQ4V3MQ3PBCJ;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502554
20/06/2026;08:05:40;GMT;María Álvarez;M5Z159KB4JR3HSUSC;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502675
20/06/2026;08:15:39;GMT;Céline Marchand;S57J4YDPWWND7Z1QP;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502516
20/06/2026;08:31:42;GMT;José García;PFYFCA6WM4P8ZAT9J;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503876
20/06/2026;08:42:10;GMT;Nuño Ibáñez;GS17DJ87XY7BR7MDZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503442
20/06/2026;08:47:16;GMT;Agnès Rousseau;KR0D2JVXRVQNQ0UFX;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502425
20/06/2026;08:50:49;GMT;Søren Kjær;CQ1X4HLYH5YQHBC5R;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503647
20/06/2026;08:51:52;GMT;Jürgen Müller;ECNVPD3UFNXGWWEXG;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503202
20/06/2026;09:01:08;GMT;José García;CHN14YTEHQ252AVKG;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503245
20/06/2026;09:02:32;GMT;José García;VNX6XJL8BJQ5ZN0EP;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502938
20/06/2026;09:04:43;GMT;Émilie Laurent;VYEHFYZA0QHYX7UZE;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503757
20/06/2026;09:21:27;GMT;Agnès Rousseau;ZG79J8LQ85Q1C1U4K;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503160
20/06/2026;09:48:44;GMT;Søren Kjær;RBVXWE9N5EQD6RQQ0;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502400
20/06/2026;10:13:24;GMT;Céline Marchand;2AHFX9MTFBZ2G9TFJ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502481
20/06/2026;10:37:00;GMT;François Dubois;ASTJ4JNBW75KTMCSN;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502622
20/06/2026;10:37:31;GMT;Jürgen Müller;4NYZTGVSD40HAA0B5;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502106
20/06/2026;10:38:52;GMT;Jürgen Müller;U5SVCAU6H045DBBB9;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502802
20/06/2026;11:13:19;GMT;Nuño Ibáñez;J7W4BR3P6JR2KQ6EL;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502644
20/06/2026;11:13:56;GMT;Céline Marchand;R270L0FEV4ER1GWJZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502849
20/06/2026;11:21:27;GMT;Céline Marchand;R2RZRLQM9D3E8WJW6;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503367
20/06/2026;11:24:55;GMT;François Dubois;T2ZN1GFK2Y16H0HAJ;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502224
20/06/2026;11:54:01;GMT;María Álvarez;94489BF0CQ4PNJ5DZ;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503029
20/06/2026;12:10:14;GMT;Céline Marchand;0DMV7KT6RG1H5YNFB;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503171
20/06/2026;12:16:34;GMT;Agnès Rousseau;A7QS4PKLEBUXV78QN;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502344
20/06/2026;12:42:40;GMT;José García;QVLFM1RYN7GPNVY3G;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502466
20/06/2026;12:56:48;GMT;María Álvarez;PM0DFQR88EP8SVF60;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503020
20/06/2026;13:00:00;GMT;José García;X2KQRFAWJMU8430TC;YHBCXCT8C0K378SHL;Payment Reversal;Reversed;EUR;-59,99;0,00;-59,99;ORD-507788
20/06/2026;13:12:02;GMT;Nuño Ibáñez;T5604VLXFKYL2KA5W;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502472
20/06/2026;13:30:57;GMT;Céline Marchand;ZXKZ6RUEK5NCV69Z6;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502966
20/06/2026;14:02:09;GMT;Jürgen Müller;G8G9JSNCMBQJGXDZZ;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503445
20/06/2026;14:09:49;GMT;Céline Marchand;TNEQUM7MJ0KVEZ6ZN;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503493
20/06/2026;14:27:50;GMT;María Álvarez;7FMG4M4KL3Z3LNL8Y;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503097
20/06/2026;14:31:12;GMT;Renée Böhm;5MWKFW00YW3EV08A7;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502112
20/06/2026;14:52:27;GMT;Émilie Laurent;9BQNUFF3QRMKQLZFY;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502246
20/06/2026;14:59:09;GMT;Émilie Laurent;KPPWQNXDSTK73ZXPJ;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502440
20/06/2026;15:01:31;GMT;Agnès Rousseau;JL06XKSQFEY6TUP28;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503040
20/06/2026;15:17:58;GMT;Renée Böhm;7TFY7WTAC22WRRLXZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502222
20/06/2026;15:36:02;GMT;Céline Marchand;HENWDFDYVRGCWJJFZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503151
20/06/2026;15:41:40;GMT;Renée Böhm;1H3T2BDT6D6LVAA2H;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502747
20/06/2026;15:50:36;GMT;Søren Kjær;BW1PRYVZMT441CWFR;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503280
20/06/2026;16:06:26;GMT;Jürgen Müller;QS8Z6ELB6HL62ZV1Q;;Website Payment;Denied;GBP;54,99;0,00;0,00;ORD-503546
20/06/2026;16:12:19;GMT;Renée Böhm;5TD5LEZFKSKB804EZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502225
20/06/2026;16:15:20;GMT;José García;1ABAV16R8EXE1KKRA;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-502799
20/06/2026;16:55:09;GMT;José García;9P365T3Q2FSKD6Z95;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502129
20/06/2026;16:59:55;GMT;Céline Marchand;F48JX8CH3HC67SM9Y;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502641
20/06/2026;17:17:34;GMT;François Dubois;ESV5JNXD0KTMNKPK8;UXB2WWTW50ZG5Q9UW;Refund;Refunded;GBP;-21,99;0,00;-21,99;ORD-503196
20/06/2026;17:18:08;GMT;Émilie Laurent;70HA3AYQNRKFTFXQU;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503742
20/06/2026;17:40:33;GMT;Renée Böhm;QFWPGY4B9AJW8WAXD;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503514
20/06/2026;18:02:25;GMT;Nuño Ibáñez;ZS3V5GXNEJHQX7BNJ;;Website Payment;Denied;GBP;8,99;0,00;0,00;ORD-502119
20/06/2026;18:07:29;GMT;Søren Kjær;QBPLUTB0F8MMAR9QV;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503753
20/06/2026;18:15:15;GMT;Renée Böhm;YUGY53BLSV4B0ZBDZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502760
20/06/2026;18:19:03;GMT;Agnès Rousseau;6QGQQYREME1ZX0AMV;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502405
20/06/2026;18:22:16;GMT;Søren Kjær;5QZ87RRUCD6QX5FL2;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503183
20/06/2026;18:39:53;GMT;María Álvarez;EVRTJ61ATBAUV5TYB;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503448
20/06/2026;18:48:08;GMT;François Dubois;LAC4BNZWZHNALVY4T;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503784
20/06/2026;18:58:09;GMT;Céline Marchand;T9395AVKB3TPADN2D;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502612
20/06/2026;19:12:10;GMT;María Álvarez;2710Q0XMVVRLZ6R3L;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503335
20/06/2026;19:21:25;GMT;Søren Kjær;B55EP7LVUSWHUNXPE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503190
20/06/2026;19:28:56;GMT;Renée Böhm;QQZT9YV2CXU5RLUJS;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503320
20/06/2026;19:31:06;GMT;María Álvarez;MKB7CYVYFWBRRXX0L;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502460
20/06/2026;19:38:13;GMT;François Dubois;P47Z6EB9JNH66MS60;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503799
20/06/2026;20:32:23;GMT;Céline Marchand;HLSV7FFEKV283E9BG;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502302
20/06/2026;20:32:27;GMT;Jürgen Müller;GGRNKD87GCV702G1F;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502561
21/06/2026;07:48:28;GMT;José García;ZCW1XXWSZR1XWMBL7;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502499
21/06/2026;07:51:21;GMT;José García;AQTT8HF8SQTPGWZJL;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503704
21/06/2026;08:24:04;GMT;Søren Kjær;KSRFKG9CRUSN6H1DY;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502783
21/06/2026;08:33:21;GMT;Céline Marchand;R46JX0MGPW7037PX3;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503726
21/06/2026;08:34:21;GMT;Céline Marchand;LYDVA7YGTKNENES6G;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503459
21/06/2026;08:38:37;GMT;José García;R3UKYGEDT19YW8HDC;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503837
21/06/2026;09:10:28;GMT;Renée Böhm;NDG117C69AMK7XWGD;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503569
21/06/2026;09:12:35;GMT;Céline Marchand;X3HE44K76HUSUFW2T;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503135
21/06/2026;09:34:14;GMT;Jürgen Müller;BW1HUQCH116AGAE0U;;Website Payment;Denied;EUR;24,99;0,00;0,00;ORD-503207
21/06/2026;09:36:55;GMT;Renée Böhm;AA2J65X5GJ9V4BEGE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502735
21/06/2026;09:52:39;GMT;José García;Y4TA21562XDBAFVK8;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503021
21/06/2026;10:06:20;GMT;Renée Böhm;TBKWYE7LD5SRKGBM5;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503890
21/06/2026;10:14:25;GMT;Émilie Laurent;AMN1YWVHADUH53UXY;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503873
21/06/2026;10:25:53;GMT;María Álvarez;P06X56SG1XK691MBT;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503765
21/06/2026;10:57:16;GMT;Émilie Laurent;Y6P6YREHBLMDATDEN;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503792
21/06/2026;11:03:21;GMT;Nuño Ibáñez;T2DBDNJPLCYFU2V1J;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503795
21/06/2026;11:10:24;GMT;José García;6GHVZ0VZQBJPLVSV5;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503669
21/06/2026;11:11:51;GMT;Céline Marchand;9KUWWRTY1Y1XNA3QU;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502508
21/06/2026;11:34:19;GMT;François Dubois;UJ6WYN15SSX4V9FAG;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503368
21/06/2026;11:46:24;GMT;Renée Böhm;95L3C6GPANBF84XQD;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502821
21/06/2026;11:50:16;GMT;Céline Marchand;58VH5FGUGVH5A6TG5;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502169
21/06/2026;12:00:29;GMT;Céline Marchand;X1CL04A3A00SWAYC5;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502931
21/06/2026;12:01:57;GMT;François Dubois;4T1MD6E3MKCJBS85F;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502936
21/06/2026;12:02:03;GMT;Agnès Rousseau;7ZB9C75X0ZSRKGU24;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502117
21/06/2026;12:02:19;GMT;Renée Böhm;ZPZ2S32SKMQB7VKBG;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502603
21/06/2026;12:19:56;GMT;Nuño Ibáñez;QQ67TLPY4E8XJRPM9;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502740
21/06/2026;12:27:21;GMT;Søren Kjær;RHL444G0EKTAPMMTA;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-502328
21/06/2026;12:41:07;GMT;Agnès Rousseau;EKJW90Z41X0S32LE3;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502199
21/06/2026;12:44:55;GMT;María Álvarez;RFQ4SF83A6RC2DKEZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502935
21/06/2026;12:46:02;GMT;Jürgen Müller;GJW44Q6Y5ZXD20X0J;;Website Payment;Denied;GBP;21,99;0,00;0,00;ORD-502309
21/06/2026;13:04:34;GMT;François Dubois;VUL7GAK05KTPP8ZED;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503603
21/06/2026;13:08:00;GMT;Nuño Ibáñez;LR1UA2C6JG0D8R2F6;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503147
21/06/2026;13:12:56;GMT;François Dubois;QJAKSUJ1XMX34CSUR;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502515
21/06/2026;13:13:46;GMT;María Álvarez;TM1TD5S0X50YUNL4W;;Website Payment;Denied;GBP;8,99;0,00;0,00;ORD-502654
21/06/2026;13:15:15;GMT;Émilie Laurent;06MVJWWRLY1135R4Y;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502964
21/06/2026;13:24:51;GMT;Émilie Laurent;KBT14AJ6281R7FB9N;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503663
21/06/2026;14:03:55;GMT;María Álvarez;2TRTUW82LY15HCP3L;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503232
21/06/2026;14:23:00;GMT;Agnès Rousseau;3A3C2BY4L1HS34B88;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503296
21/06/2026;14:24:58;GMT;Émilie Laurent;9J6NQXRJHW4YDTGGN;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503318
21/06/2026;14:27:00;GMT;Søren Kjær;2RAXTGQ1T1W5VTXS5;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503165
21/06/2026;14:29:03;GMT;Céline Marchand;051UBZDHYSBUL3XA7;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502667
21/06/2026;14:51:35;GMT;Agnès Rousseau;H8FXYF5QP49V4USQ4;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502284
21/06/2026;14:55:01;GMT;Agnès Rousseau;GG1MR5L8SWR6T44ST;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503026
21/06/2026;15:07:15;GMT;Jürgen Müller;BBG38EP50F969HC83;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503305
21/06/2026;15:36:45;GMT;Céline Marchand;UVRYV4FJDB52U9NRG;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502382
21/06/2026;16:13:10;GMT;François Dubois;QG6GH10K2SGB2JZ77;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503510
21/06/2026;16:15:48;GMT;Céline Marchand;CSF36AN1XC4D1FRLC;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503900
21/06/2026;16:16:37;GMT;Søren Kjær;734VKD7G8BT4KRN81;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502174
21/06/2026;16:26:29;GMT;Agnès Rousseau;5RZKNENUS9VZQVL3F;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502836
21/06/2026;16:27:28;GMT;Émilie Laurent;LE6JUCGJZMV97U16T;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502658
21/06/2026;16:41:24;GMT;Søren Kjær;J35N6RTTRKXSS3VV0;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502498
21/06/2026;16:41:50;GMT;Céline Marchand;K9KRJ0QD60EP5N137;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502647
21/06/2026;16:51:02;GMT;Céline Marchand;7GNZZZNQ7Z07LZBSM;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502230
21/06/2026;16:54:38;GMT;Céline Marchand;77NM3YP2MKBXJ5WNA;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502132
